series,Timestamp,value,label
seriesA,2024-10-17T01:25:00.000Z,4.534,
seriesA,2024-10-17T01:26:00.000Z,4.54,
seriesA,2024-10-17T01:27:00.000Z,4.705,3
seriesA,2024-10-17T01:28:00.000Z,4.537,
seriesA,2024-10-17T01:29:00.000Z,4.539,
seriesA,2024-10-17T01:30:00.000Z,4.708,3
seriesA,2024-10-17T01:34:00.000Z,4.536,
seriesA,2024-10-17T01:35:00.000Z,4.706,3
seriesA,2024-10-17T01:36:00.000Z,4.544,
seriesA,2024-10-17T01:37:00.000Z,4.545,
seriesA,2024-10-17T01:38:00.000Z,4.703,3
seriesA,2024-10-17T01:39:00.000Z,4.542,
seriesA,2024-10-17T01:42:00.000Z,4.537,
seriesA,2024-10-17T01:43:00.000Z,4.542,
seriesA,2024-10-17T01:44:00.000Z,4.549,
seriesA,2024-10-17T01:45:00.000Z,4.704,3
seriesA,2024-10-17T01:46:00.000Z,4.538,
seriesA,2024-10-17T01:47:00.000Z,4.71,3
seriesA,2024-10-17T01:52:00.000Z,4.711,3
seriesA,2024-10-17T01:53:00.000Z,4.535,
seriesA,2024-10-17T01:54:00.000Z,4.697,3
seriesA,2024-10-17T01:55:00.000Z,4.702,3
seriesA,2024-10-17T01:56:00.000Z,4.543,
seriesA,2024-10-17T01:57:00.000Z,4.533,
seriesA,2024-10-17T01:58:00.000Z,4.697,3
seriesA,2024-10-17T01:59:00.000Z,4.532,
seriesA,2024-10-17T02:03:00.000Z,4.524,
seriesA,2024-10-17T02:04:00.000Z,4.7,3
seriesA,2024-10-17T02:05:00.000Z,4.527,
seriesA,2024-10-17T02:06:00.000Z,4.524,
seriesA,2024-10-17T02:07:00.000Z,4.525,
seriesA,2024-10-17T02:08:00.000Z,4.525,
seriesA,2024-10-17T02:12:00.000Z,4.515,
seriesA,2024-10-17T02:13:00.000Z,4.682,3
seriesA,2024-10-17T02:14:00.000Z,4.513,
seriesA,2024-10-17T02:15:00.000Z,4.681,3
seriesA,2024-10-17T02:16:00.000Z,4.511,
seriesA,2024-10-17T02:17:00.000Z,4.504,
seriesA,2024-10-17T02:18:00.000Z,4.505,
seriesA,2024-10-17T02:19:00.000Z,4.505,
seriesA,2024-10-17T02:22:00.000Z,4.496,
seriesA,2024-10-17T02:23:00.000Z,4.494,
seriesA,2024-10-17T02:24:00.000Z,4.663,3
seriesA,2024-10-17T02:25:00.000Z,4.487,
seriesA,2024-10-17T02:26:00.000Z,4.489,
seriesA,2024-10-17T02:27:00.000Z,4.491,
seriesA,2024-10-17T02:28:00.000Z,4.488,
seriesA,2024-10-17T02:32:00.000Z,4.642,3
seriesA,2024-10-17T02:33:00.000Z,4.475,
seriesA,2024-10-17T02:34:00.000Z,4.475,
seriesA,2024-10-17T02:35:00.000Z,4.469,
seriesA,2024-10-17T02:38:00.000Z,4.462,
seriesA,2024-10-17T02:39:00.000Z,4.62,3
seriesA,2024-10-17T02:40:00.000Z,4.455,
seriesA,2024-10-17T02:41:00.000Z,4.618,3
seriesA,2024-10-17T02:42:00.000Z,4.447,
seriesA,2024-10-17T02:43:00.000Z,4.443,
seriesA,2024-10-17T02:44:00.000Z,4.607,3
seriesA,2024-10-17T02:45:00.000Z,4.436,
seriesA,2024-10-17T02:46:00.000Z,4.432,
seriesA,2024-10-17T02:49:00.000Z,4.416,
seriesA,2024-10-17T02:50:00.000Z,4.417,
seriesA,2024-10-17T02:51:00.000Z,4.592,3
seriesA,2024-10-17T02:52:00.000Z,4.412,
seriesA,2024-10-17T02:54:00.000Z,4.572,3
seriesA,2024-10-17T02:55:00.000Z,4.409,
seriesA,2024-10-17T02:56:00.000Z,4.399,
seriesA,2024-10-17T02:57:00.000Z,4.556,3
seriesA,2024-10-17T02:58:00.000Z,4.392,
seriesA,2024-10-17T02:59:00.000Z,4.393,
seriesA,2024-10-17T03:03:00.000Z,4.541,3
seriesA,2024-10-17T03:04:00.000Z,4.369,
seriesA,2024-10-17T03:05:00.000Z,4.36,
seriesA,2024-10-17T03:08:00.000Z,4.513,3
seriesA,2024-10-17T03:09:00.000Z,4.345,
seriesA,2024-10-17T03:10:00.000Z,4.336,
seriesA,2024-10-17T03:11:00.000Z,4.506,3
seriesA,2024-10-17T03:12:00.000Z,4.334,
seriesA,2024-10-17T03:16:00.000Z,4.48,3
seriesA,2024-10-17T03:17:00.000Z,4.47,3
seriesA,2024-10-17T03:18:00.000Z,4.3,
seriesA,2024-10-17T03:19:00.000Z,4.3,
seriesA,2024-10-17T03:20:00.000Z,4.304,
seriesA,2024-10-17T03:23:00.000Z,4.284,
seriesA,2024-10-17T03:24:00.000Z,4.445,3
seriesA,2024-10-17T03:27:00.000Z,4.258,
seriesA,2024-10-17T03:28:00.000Z,4.264,
seriesA,2024-10-17T03:29:00.000Z,4.412,3
seriesA,2024-10-17T03:31:00.000Z,4.243,
seriesA,2024-10-17T03:32:00.000Z,4.243,
seriesA,2024-10-17T03:33:00.000Z,4.389,3
seriesA,2024-10-17T03:34:00.000Z,4.213,
seriesA,2024-10-17T03:36:00.000Z,4.218,
seriesA,2024-10-17T03:37:00.000Z,4.37,3
seriesA,2024-10-17T03:38:00.000Z,4.189,
seriesA,2024-10-17T03:41:00.000Z,4.181,
seriesA,2024-10-17T03:42:00.000Z,4.328,3
seriesA,2024-10-17T03:43:00.000Z,4.175,
seriesA,2024-10-17T03:44:00.000Z,4.174,
seriesA,2024-10-17T03:48:00.000Z,4.305,3
seriesA,2024-10-17T03:49:00.000Z,4.138,
seriesA,2024-10-17T03:50:00.000Z,4.124,
seriesA,2024-10-17T03:53:00.000Z,4.279,3
seriesA,2024-10-17T03:54:00.000Z,4.258,3
seriesA,2024-10-17T03:55:00.000Z,4.105,
seriesA,2024-10-17T03:56:00.000Z,4.103,
seriesA,2024-10-17T03:57:00.000Z,4.249,3
seriesA,2024-10-17T03:58:00.000Z,4.076,
seriesA,2024-10-17T04:01:00.000Z,4.227,3
seriesA,2024-10-17T04:02:00.000Z,4.058,
seriesA,2024-10-17T04:03:00.000Z,4.048,
seriesA,2024-10-17T04:05:00.000Z,4.208,3
seriesA,2024-10-17T04:06:00.000Z,4.033,
seriesA,2024-10-17T04:07:00.000Z,4.017,
seriesA,2024-10-17T04:08:00.000Z,4.188,3
seriesA,2024-10-17T04:09:00.000Z,4.019,
seriesA,2024-10-17T04:11:00.000Z,4.001,
seriesA,2024-10-17T04:12:00.000Z,4.155,3
seriesA,2024-10-17T04:13:00.000Z,3.992,
seriesA,2024-10-17T04:16:00.000Z,3.962,
seriesA,2024-10-17T04:17:00.000Z,4.13,3
seriesA,2024-10-17T04:20:00.000Z,3.938,
seriesA,2024-10-17T04:21:00.000Z,3.943,
seriesA,2024-10-17T04:22:00.000Z,4.092,3
seriesA,2024-10-17T04:24:00.000Z,4.08,3
seriesA,2024-10-17T04:25:00.000Z,3.917,
seriesA,2024-10-17T04:26:00.000Z,3.902,
seriesA,2024-10-17T04:28:00.000Z,3.89,
seriesA,2024-10-17T04:29:00.000Z,3.881,
seriesA,2024-10-17T04:30:00.000Z,4.037,3
seriesA,2024-10-17T04:31:00.000Z,4.033,3
seriesA,2024-10-17T04:32:00.000Z,3.86,
seriesA,2024-10-17T04:34:00.000Z,4.009,3
seriesA,2024-10-17T04:35:00.000Z,3.84,
seriesA,2024-10-17T04:36:00.000Z,3.831,
seriesA,2024-10-17T04:37:00.000Z,3.986,3
seriesA,2024-10-17T04:39:00.000Z,3.809,
seriesA,2024-10-17T04:40:00.000Z,3.804,
seriesA,2024-10-17T04:41:00.000Z,3.967,3
seriesA,2024-10-17T04:42:00.000Z,3.791,
seriesA,2024-10-17T04:44:00.000Z,3.942,3
seriesA,2024-10-17T04:45:00.000Z,3.942,3
seriesA,2024-10-17T04:46:00.000Z,3.761,
seriesA,2024-10-17T04:47:00.000Z,3.752,
seriesA,2024-10-17T04:49:00.000Z,3.908,3
seriesA,2024-10-17T04:50:00.000Z,3.735,
seriesA,2024-10-17T04:51:00.000Z,3.726,
seriesA,2024-10-17T04:52:00.000Z,3.724,
seriesA,2024-10-17T04:54:00.000Z,3.711,
seriesA,2024-10-17T04:55:00.000Z,3.697,
seriesA,2024-10-17T04:56:00.000Z,3.851,3
seriesA,2024-10-17T04:57:00.000Z,3.854,3
seriesA,2024-10-17T04:59:00.000Z,3.665,
seriesA,2024-10-17T05:00:00.000Z,3.666,
seriesA,2024-10-17T05:01:00.000Z,3.825,3
seriesA,2024-10-17T05:02:00.000Z,3.814,3
seriesA,2024-10-17T05:03:00.000Z,3.64,
seriesA,2024-10-17T05:06:00.000Z,3.619,
seriesA,2024-10-17T05:07:00.000Z,3.772,3
seriesA,2024-10-17T05:09:00.000Z,3.769,3
seriesA,2024-10-17T05:10:00.000Z,3.594,
seriesA,2024-10-17T05:13:00.000Z,3.576,
seriesA,2024-10-17T05:14:00.000Z,3.727,3
seriesA,2024-10-17T05:16:00.000Z,3.551,
seriesA,2024-10-17T05:17:00.000Z,3.544,
seriesA,2024-10-17T05:18:00.000Z,3.538,
seriesA,2024-10-17T05:20:00.000Z,3.684,3
seriesA,2024-10-17T05:21:00.000Z,3.516,
seriesA,2024-10-17T05:24:00.000Z,3.493,
seriesA,2024-10-17T05:25:00.000Z,3.651,3
seriesA,2024-10-17T05:26:00.000Z,3.476,
seriesA,2024-10-17T05:28:00.000Z,3.461,
seriesA,2024-10-17T05:29:00.000Z,3.622,3
seriesA,2024-10-17T05:30:00.000Z,3.611,3
seriesA,2024-10-17T05:33:00.000Z,3.436,
seriesA,2024-10-17T05:34:00.000Z,3.422,
seriesA,2024-10-17T05:35:00.000Z,3.572,3
seriesA,2024-10-17T05:37:00.000Z,3.403,
seriesA,2024-10-17T05:38:00.000Z,3.552,3
seriesA,2024-10-17T05:41:00.000Z,3.373,
seriesA,2024-10-17T05:42:00.000Z,3.369,
seriesA,2024-10-17T05:43:00.000Z,3.524,3
seriesA,2024-10-17T05:45:00.000Z,3.503,3
seriesA,2024-10-17T05:46:00.000Z,3.346,
seriesA,2024-10-17T05:47:00.000Z,3.331,
seriesA,2024-10-17T05:48:00.000Z,3.482,3
seriesA,2024-10-17T05:49:00.000Z,3.32,
seriesA,2024-10-17T05:51:00.000Z,3.464,3
seriesA,2024-10-17T05:52:00.000Z,3.455,3
seriesA,2024-10-17T05:53:00.000Z,3.296,
seriesA,2024-10-17T05:54:00.000Z,3.287,
seriesA,2024-10-17T05:57:00.000Z,3.423,3
seriesA,2024-10-17T05:58:00.000Z,3.257,
seriesA,2024-10-17T05:59:00.000Z,3.252,
seriesA,2024-10-17T06:01:00.000Z,3.238,
seriesA,2024-10-17T06:02:00.000Z,3.227,
seriesA,2024-10-17T06:05:00.000Z,3.212,
seriesA,2024-10-17T06:06:00.000Z,3.362,3
seriesA,2024-10-17T06:08:00.000Z,3.355,3
seriesA,2024-10-17T06:09:00.000Z,3.345,3
seriesA,2024-10-17T06:10:00.000Z,3.18,
seriesA,2024-10-17T06:12:00.000Z,3.17,
seriesA,2024-10-17T06:13:00.000Z,3.17,
seriesA,2024-10-17T06:14:00.000Z,3.314,3
seriesA,2024-10-17T06:16:00.000Z,3.152,
seriesA,2024-10-17T06:19:00.000Z,3.131,
seriesA,2024-10-17T06:20:00.000Z,3.29,3
seriesA,2024-10-17T06:21:00.000Z,3.119,
seriesA,2024-10-17T06:23:00.000Z,3.108,
seriesA,2024-10-17T06:24:00.000Z,3.267,3
seriesA,2024-10-17T06:27:00.000Z,3.092,
seriesA,2024-10-17T06:28:00.000Z,3.078,
seriesA,2024-10-17T06:30:00.000Z,3.229,3
seriesA,2024-10-17T06:31:00.000Z,3.065,
seriesA,2024-10-17T06:34:00.000Z,3.045,
seriesA,2024-10-17T06:35:00.000Z,3.207,3
seriesA,2024-10-17T06:38:00.000Z,3.032,
seriesA,2024-10-17T06:41:00.000Z,3.017,
seriesA,2024-10-17T06:42:00.000Z,3.17,3
seriesA,2024-10-17T06:43:00.000Z,3.004,
seriesA,2024-10-17T06:45:00.000Z,3.001,
seriesA,2024-10-17T06:46:00.000Z,2.993,
seriesA,2024-10-17T06:48:00.000Z,3.143,3
seriesA,2024-10-17T06:49:00.000Z,2.981,
seriesA,2024-10-17T06:50:00.000Z,2.975,
seriesA,2024-10-17T06:52:00.000Z,2.968,
seriesA,2024-10-17T06:53:00.000Z,3.118,3
seriesA,2024-10-17T06:55:00.000Z,2.957,
seriesA,2024-10-17T06:56:00.000Z,2.952,
seriesA,2024-10-17T06:57:00.000Z,3.098,3
seriesA,2024-10-17T06:59:00.000Z,2.939,
seriesA,2024-10-17T07:00:00.000Z,2.935,
seriesA,2024-10-17T07:01:00.000Z,2.92,
seriesA,2024-10-17T07:03:00.000Z,2.93,
seriesA,2024-10-17T07:04:00.000Z,2.916,
seriesA,2024-10-17T07:05:00.000Z,2.912,
seriesA,2024-10-17T07:07:00.000Z,3.066,3
seriesA,2024-10-17T07:08:00.000Z,2.903,
seriesA,2024-10-17T07:10:00.000Z,2.895,
seriesA,2024-10-17T07:11:00.000Z,3.054,3
seriesA,2024-10-17T07:13:00.000Z,2.884,
seriesA,2024-10-17T07:14:00.000Z,2.875,
seriesA,2024-10-17T07:16:00.000Z,3.041,3
seriesA,2024-10-17T07:17:00.000Z,3.027,3
seriesA,2024-10-17T07:19:00.000Z,2.872,
seriesA,2024-10-17T07:20:00.000Z,2.867,
seriesA,2024-10-17T07:22:00.000Z,2.855,
seriesA,2024-10-17T07:23:00.000Z,2.858,
seriesA,2024-10-17T07:24:00.000Z,2.856,
seriesA,2024-10-17T07:26:00.000Z,2.847,
seriesA,2024-10-17T07:27:00.000Z,3.001,3
seriesA,2024-10-17T07:29:00.000Z,2.84,
seriesA,2024-10-17T07:30:00.000Z,2.84,
seriesA,2024-10-17T07:31:00.000Z,2.835,
seriesA,2024-10-17T07:33:00.000Z,2.993,3
seriesA,2024-10-17T07:34:00.000Z,2.829,
seriesA,2024-10-17T07:36:00.000Z,2.831,
seriesA,2024-10-17T07:37:00.000Z,2.976,3
seriesA,2024-10-17T07:39:00.000Z,2.817,
seriesA,2024-10-17T07:40:00.000Z,2.822,
seriesA,2024-10-17T07:42:00.000Z,2.967,3
seriesA,2024-10-17T07:43:00.000Z,2.976,3
seriesA,2024-10-17T07:44:00.000Z,2.812,
seriesA,2024-10-17T07:47:00.000Z,2.809,
seriesA,2024-10-17T07:48:00.000Z,2.805,
seriesA,2024-10-17T07:49:00.000Z,2.954,3
seriesA,2024-10-17T07:51:00.000Z,2.808,
seriesA,2024-10-17T07:52:00.000Z,2.802,
seriesA,2024-10-17T07:53:00.000Z,2.796,
seriesA,2024-10-17T07:55:00.000Z,2.953,3
seriesA,2024-10-17T07:58:00.000Z,2.789,
seriesA,2024-10-17T07:59:00.000Z,2.79,
seriesA,2024-10-17T08:01:00.000Z,2.947,3
seriesA,2024-10-17T08:02:00.000Z,2.945,3
seriesA,2024-10-17T08:04:00.000Z,2.789,
seriesA,2024-10-17T08:05:00.000Z,2.786,
seriesA,2024-10-17T08:08:00.000Z,2.786,
seriesA,2024-10-17T08:09:00.000Z,2.94,3
seriesA,2024-10-17T08:11:00.000Z,2.784,
seriesA,2024-10-17T08:12:00.000Z,2.78,
seriesA,2024-10-17T08:15:00.000Z,2.787,
seriesA,2024-10-17T08:17:00.000Z,2.781,
seriesA,2024-10-17T08:18:00.000Z,2.787,
seriesA,2024-10-17T08:20:00.000Z,2.78,
seriesA,2024-10-17T08:21:00.000Z,2.943,3
seriesA,2024-10-17T08:23:00.000Z,2.942,3
seriesA,2024-10-17T08:24:00.000Z,2.786,
seriesA,2024-10-17T08:26:00.000Z,2.796,
seriesA,2024-10-17T08:27:00.000Z,2.94,3
seriesA,2024-10-17T08:29:00.000Z,2.795,
seriesA,2024-10-17T08:30:00.000Z,2.794,
seriesA,2024-10-17T08:32:00.000Z,2.95,3
seriesA,2024-10-17T08:33:00.000Z,2.958,3
seriesA,2024-10-17T08:35:00.000Z,2.8,
seriesA,2024-10-17T08:36:00.000Z,2.802,
seriesA,2024-10-17T08:37:00.000Z,2.957,3
seriesA,2024-10-17T08:38:00.000Z,2.801,
seriesA,2024-10-17T08:40:00.000Z,2.809,
seriesA,2024-10-17T08:41:00.000Z,2.806,
seriesA,2024-10-17T08:43:00.000Z,2.967,3
seriesA,2024-10-17T08:45:00.000Z,2.971,3
seriesA,2024-10-17T08:46:00.000Z,2.811,
seriesA,2024-10-17T08:48:00.000Z,2.824,
seriesA,2024-10-17T08:50:00.000Z,2.814,
seriesA,2024-10-17T08:51:00.000Z,2.979,3
seriesA,2024-10-17T08:53:00.000Z,2.829,
seriesA,2024-10-17T08:55:00.000Z,2.835,
seriesA,2024-10-17T08:56:00.000Z,3.001,3
seriesA,2024-10-17T08:58:00.000Z,2.838,
seriesA,2024-10-17T08:59:00.000Z,2.844,
seriesA,2024-10-17T09:01:00.000Z,2.852,
seriesA,2024-10-17T09:02:00.000Z,2.844,
seriesA,2024-10-17T09:04:00.000Z,3.019,3
seriesA,2024-10-17T09:06:00.000Z,2.863,
seriesA,2024-10-17T09:09:00.000Z,2.873,
seriesA,2024-10-17T09:10:00.000Z,2.873,
seriesA,2024-10-17T09:12:00.000Z,3.039,3
seriesA,2024-10-17T09:13:00.000Z,3.043,3
seriesA,2024-10-17T09:15:00.000Z,2.89,
seriesA,2024-10-17T09:16:00.000Z,2.897,
seriesA,2024-10-17T09:18:00.000Z,2.904,
seriesA,2024-10-17T09:19:00.000Z,3.061,3
seriesA,2024-10-17T09:21:00.000Z,2.919,
seriesA,2024-10-17T09:22:00.000Z,2.917,
seriesA,2024-10-17T09:24:00.000Z,2.93,
seriesA,2024-10-17T09:25:00.000Z,3.089,3
seriesA,2024-10-17T09:27:00.000Z,2.938,
seriesA,2024-10-17T09:28:00.000Z,2.942,
seriesA,2024-10-17T09:30:00.000Z,2.951,
seriesA,2024-10-17T09:33:00.000Z,3.121,3
seriesA,2024-10-17T09:36:00.000Z,2.977,
seriesA,2024-10-17T09:38:00.000Z,2.984,
seriesA,2024-10-17T09:39:00.000Z,2.986,
seriesA,2024-10-17T09:41:00.000Z,3.153,3
seriesA,2024-10-17T09:43:00.000Z,3.009,
seriesA,2024-10-17T09:44:00.000Z,3.017,
seriesA,2024-10-17T09:46:00.000Z,3.018,
seriesA,2024-10-17T09:47:00.000Z,3.024,
seriesA,2024-10-17T09:48:00.000Z,3.192,3
seriesA,2024-10-17T09:49:00.000Z,3.039,
seriesA,2024-10-17T09:51:00.000Z,3.048,
seriesA,2024-10-17T09:53:00.000Z,3.056,
seriesA,2024-10-17T09:54:00.000Z,3.215,3
seriesA,2024-10-17T09:56:00.000Z,3.081,
seriesA,2024-10-17T09:59:00.000Z,3.1,
seriesA,2024-10-17T10:01:00.000Z,3.102,
seriesA,2024-10-17T10:02:00.000Z,3.267,3
seriesA,2024-10-17T10:04:00.000Z,3.276,3
seriesA,2024-10-17T10:05:00.000Z,3.281,3
seriesA,2024-10-17T10:07:00.000Z,3.139,
seriesA,2024-10-17T10:09:00.000Z,3.158,
seriesA,2024-10-17T10:10:00.000Z,3.161,
seriesA,2024-10-17T10:12:00.000Z,3.325,3
seriesA,2024-10-17T10:14:00.000Z,3.338,3
seriesA,2024-10-17T10:15:00.000Z,3.19,
seriesA,2024-10-17T10:17:00.000Z,3.202,
seriesA,2024-10-17T10:18:00.000Z,3.207,
seriesA,2024-10-17T10:20:00.000Z,3.374,3
seriesA,2024-10-17T10:22:00.000Z,3.238,
seriesA,2024-10-17T10:23:00.000Z,3.243,
seriesA,2024-10-17T10:25:00.000Z,3.26,
seriesA,2024-10-17T10:26:00.000Z,3.264,
seriesA,2024-10-17T10:28:00.000Z,3.428,3
seriesA,2024-10-17T10:30:00.000Z,3.444,3
seriesA,2024-10-17T10:31:00.000Z,3.287,
seriesA,2024-10-17T10:33:00.000Z,3.309,
seriesA,2024-10-17T10:34:00.000Z,3.472,3
seriesA,2024-10-17T10:36:00.000Z,3.319,
seriesA,2024-10-17T10:37:00.000Z,3.337,
seriesA,2024-10-17T10:38:00.000Z,3.341,
seriesA,2024-10-17T10:39:00.000Z,3.349,
seriesA,2024-10-17T10:41:00.000Z,3.518,3
seriesA,2024-10-17T10:43:00.000Z,3.526,3
seriesA,2024-10-17T10:45:00.000Z,3.542,3
seriesA,2024-10-17T10:46:00.000Z,3.552,3
seriesA,2024-10-17T10:48:00.000Z,3.408,
seriesA,2024-10-17T10:50:00.000Z,3.426,
seriesA,2024-10-17T10:51:00.000Z,3.435,
seriesA,2024-10-17T10:53:00.000Z,3.602,3
seriesA,2024-10-17T10:54:00.000Z,3.46,
seriesA,2024-10-17T10:55:00.000Z,3.464,
seriesA,2024-10-17T10:56:00.000Z,3.468,
seriesA,2024-10-17T10:58:00.000Z,3.641,3
seriesA,2024-10-17T11:00:00.000Z,3.658,3
seriesA,2024-10-17T11:01:00.000Z,3.664,3
seriesA,2024-10-17T11:03:00.000Z,3.677,3
seriesA,2024-10-17T11:05:00.000Z,3.539,
seriesA,2024-10-17T11:07:00.000Z,3.549,
seriesA,2024-10-17T11:08:00.000Z,3.558,
seriesA,2024-10-17T11:10:00.000Z,3.728,3
seriesA,2024-10-17T11:11:00.000Z,3.583,
seriesA,2024-10-17T11:13:00.000Z,3.601,
seriesA,2024-10-17T11:15:00.000Z,3.614,
seriesA,2024-10-17T11:17:00.000Z,3.633,
seriesA,2024-10-17T11:18:00.000Z,3.799,3
seriesA,2024-10-17T11:20:00.000Z,3.645,
seriesA,2024-10-17T11:22:00.000Z,3.669,
seriesA,2024-10-17T11:24:00.000Z,3.835,3
seriesA,2024-10-17T11:25:00.000Z,3.844,3
seriesA,2024-10-17T11:27:00.000Z,3.703,
seriesA,2024-10-17T11:29:00.000Z,3.719,
seriesA,2024-10-17T11:30:00.000Z,3.882,3
seriesA,2024-10-17T11:32:00.000Z,3.883,3
seriesA,2024-10-17T11:34:00.000Z,3.914,3
seriesA,2024-10-17T11:36:00.000Z,3.758,
seriesA,2024-10-17T11:37:00.000Z,3.776,
seriesA,2024-10-17T11:39:00.000Z,3.789,
seriesA,2024-10-17T11:41:00.000Z,3.96,3
seriesA,2024-10-17T11:42:00.000Z,3.815,
seriesA,2024-10-17T11:44:00.000Z,3.824,
seriesA,2024-10-17T11:46:00.000Z,3.845,
seriesA,2024-10-17T11:48:00.000Z,3.853,
seriesA,2024-10-17T11:50:00.000Z,4.025,3
seriesA,2024-10-17T11:52:00.000Z,4.035,3
seriesA,2024-10-17T11:53:00.000Z,3.897,
seriesA,2024-10-17T11:55:00.000Z,3.898,
seriesA,2024-10-17T11:57:00.000Z,3.925,
seriesA,2024-10-17T11:59:00.000Z,3.931,
seriesA,2024-10-17T12:01:00.000Z,4.106,3
seriesA,2024-10-17T12:03:00.000Z,4.11,3
seriesA,2024-10-17T12:05:00.000Z,4.134,3
seriesA,2024-10-17T12:07:00.000Z,4.136,3
seriesA,2024-10-17T12:09:00.000Z,4.162,3
seriesA,2024-10-17T12:11:00.000Z,4.167,3
seriesA,2024-10-17T12:14:00.000Z,4.037,
seriesA,2024-10-17T12:15:00.000Z,4.04,
seriesA,2024-10-17T12:16:00.000Z,4.05,
seriesA,2024-10-17T12:18:00.000Z,4.06,
seriesA,2024-10-17T12:20:00.000Z,4.228,3
seriesA,2024-10-17T12:22:00.000Z,4.092,
seriesA,2024-10-17T12:24:00.000Z,4.098,
seriesA,2024-10-17T12:26:00.000Z,4.118,
seriesA,2024-10-17T12:27:00.000Z,4.121,
seriesA,2024-10-17T12:29:00.000Z,4.287,3
seriesA,2024-10-17T12:31:00.000Z,4.298,3
seriesA,2024-10-17T12:33:00.000Z,4.157,
seriesA,2024-10-17T12:34:00.000Z,4.172,
seriesA,2024-10-17T12:35:00.000Z,4.175,
seriesA,2024-10-17T12:37:00.000Z,4.181,
seriesA,2024-10-17T12:38:00.000Z,4.343,3
seriesA,2024-10-17T12:40:00.000Z,4.344,3
seriesA,2024-10-17T12:42:00.000Z,4.365,3
seriesA,2024-10-17T12:44:00.000Z,4.368,3
seriesA,2024-10-17T12:46:00.000Z,4.242,
seriesA,2024-10-17T12:47:00.000Z,4.24,
seriesA,2024-10-17T12:48:00.000Z,4.242,
seriesA,2024-10-17T12:49:00.000Z,4.407,3
seriesA,2024-10-17T12:51:00.000Z,4.258,
seriesA,2024-10-17T12:53:00.000Z,4.276,
seriesA,2024-10-17T12:54:00.000Z,4.277,
seriesA,2024-10-17T12:56:00.000Z,4.29,
seriesA,2024-10-17T12:57:00.000Z,4.444,3
seriesA,2024-10-17T12:58:00.000Z,4.443,3
seriesA,2024-10-17T12:59:00.000Z,4.458,3
seriesA,2024-10-17T13:00:00.000Z,4.466,3
seriesA,2024-10-17T13:01:00.000Z,4.311,
seriesA,2024-10-17T13:03:00.000Z,4.321,
seriesA,2024-10-17T13:04:00.000Z,4.331,
seriesA,2024-10-17T13:05:00.000Z,4.483,3
seriesA,2024-10-17T13:07:00.000Z,4.497,3
seriesA,2024-10-17T13:09:00.000Z,4.503,3
seriesA,2024-10-17T13:11:00.000Z,4.511,3
seriesA,2024-10-17T13:13:00.000Z,4.524,3
seriesA,2024-10-17T13:14:00.000Z,4.37,
seriesA,2024-10-17T13:16:00.000Z,4.39,
seriesA,2024-10-17T13:17:00.000Z,4.387,
seriesA,2024-10-17T13:18:00.000Z,4.392,
seriesA,2024-10-17T13:20:00.000Z,4.557,3
seriesA,2024-10-17T13:21:00.000Z,4.408,
seriesA,2024-10-17T13:23:00.000Z,4.417,
seriesA,2024-10-17T13:25:00.000Z,4.422,
seriesA,2024-10-17T13:26:00.000Z,4.426,
seriesA,2024-10-17T13:27:00.000Z,4.429,
seriesA,2024-10-17T13:29:00.000Z,4.589,3
seriesA,2024-10-17T13:31:00.000Z,4.446,
seriesA,2024-10-17T13:33:00.000Z,4.606,3
seriesA,2024-10-17T13:35:00.000Z,4.459,
seriesA,2024-10-17T13:36:00.000Z,4.471,
seriesA,2024-10-17T13:38:00.000Z,4.473,
seriesA,2024-10-17T13:40:00.000Z,4.487,
seriesA,2024-10-17T13:41:00.000Z,4.641,3
seriesA,2024-10-17T13:42:00.000Z,4.636,3
seriesA,2024-10-17T13:44:00.000Z,4.651,3
seriesA,2024-10-17T13:46:00.000Z,4.646,3
seriesA,2024-10-17T13:48:00.000Z,4.666,3
seriesA,2024-10-17T13:50:00.000Z,4.656,3
seriesA,2024-10-17T13:52:00.000Z,4.676,3
seriesA,2024-10-17T13:54:00.000Z,4.668,3
seriesA,2024-10-17T13:56:00.000Z,4.686,3
seriesA,2024-10-17T13:57:00.000Z,4.53,
seriesA,2024-10-17T13:58:00.000Z,4.529,
seriesA,2024-10-17T14:00:00.000Z,4.54,
seriesA,2024-10-17T14:02:00.000Z,4.541,
seriesA,2024-10-17T14:04:00.000Z,4.555,
seriesA,2024-10-17T14:06:00.000Z,4.699,3
seriesA,2024-10-17T14:08:00.000Z,4.713,3
seriesA,2024-10-17T14:10:00.000Z,4.714,3
seriesA,2024-10-17T14:12:00.000Z,4.714,3
seriesA,2024-10-17T14:14:00.000Z,4.718,3
seriesA,2024-10-17T14:16:00.000Z,4.723,3
seriesA,2024-10-17T14:18:00.000Z,4.729,3
seriesA,2024-10-17T14:20:00.000Z,4.731,3
seriesA,2024-10-17T14:22:00.000Z,4.73,3
seriesA,2024-10-17T14:24:00.000Z,4.737,3
seriesA,2024-10-17T14:26:00.000Z,4.737,3
seriesA,2024-10-17T14:28:00.000Z,4.743,3
seriesA,2024-10-17T14:30:00.000Z,4.59,
seriesA,2024-10-17T14:32:00.000Z,4.744,3
seriesA,2024-10-17T14:34:00.000Z,4.595,
seriesA,2024-10-17T14:35:00.000Z,4.597,
seriesA,2024-10-17T14:36:00.000Z,4.599,
